,Well 01,Well 02,Well 03,Well 04,Well 05
0,1050.4265991864686,733.7099488767228,748.7031460884613,1151.3384241179554,1068.3281340042158
1,769.6146263914396,778.1141458319012,883.7107393556512,988.6942402680087,1020.2379165701541
2,616.1869251063359,611.4954698951065,703.5889468468972,656.3596405162053,702.694860261049
3,390.53596900222294,689.0581840929976,605.2119467257788,500.76809216549657,883.6924518810794
4,359.54239392348046,644.5494812405917,742.0841042186814,301.7855005411514,604.567939367918
5,353.26027850646307,630.4040209526886,721.7766819887739,234.38746448901279,532.1124398619488
6,210.13874859223364,551.7365589672551,518.2799457039558,239.97474581472895,503.76744661881526
7,229.609407862868,590.8015288875697,426.62743940830194,165.8156536182043,505.8846149831818
8,176.85657740650203,545.3166558877826,427.5376027592764,138.31000094644025,509.19021818737076
9,122.58593982781682,511.63311414840143,397.0381047227734,79.78308894901282,400.41501872315183
10,109.54217521362142,356.87003591069146,470.36479042829177,75.82279659135014,319.9971727429524
11,102.65097561578068,359.47449394854294,313.56895359206925,28.621790655520606,331.0055811882174
12,58.26276411981813,395.9320048204246,442.21731283536064,49.499809694496534,328.73788754750905
13,71.81050092508252,392.4502236414811,386.0132210927444,13.281681066504408,263.4493540215438
14,46.52463397185587,288.0366772807182,285.67132876090403,26.64137463486828,299.45644446260366
15,53.89871042592952,369.12818411378754,333.4748332900556,12.975996930078121,203.3118110251528
16,9.869674343865693,375.46265454003,239.53198945693194,6.882255448208606,246.86294765108414
17,10.407390258202181,298.229784993228,343.7726482115953,36.07657799579596,263.3973016580488
18,40.93985047735779,316.8917896616278,288.32472694969914,21.79681016671826,242.13861031525465
19,1.7067324074423507,309.1883939722521,302.34916031566905,26.27426525364149,161.87423660624933
20,-0.5963168739953728,260.50564228081254,297.1852200100837,-4.134796426867671,200.96815901288622
21,62.41703930313288,267.94732795231636,242.26543443694817,18.785748685093942,169.1196709067177
22,6.6492182405017415,251.44156618762483,232.57142146295254,11.94789699301828,219.25390120703022
23,10.801324608520481,240.02841712590023,341.7376653891332,-24.16273543243591,137.77958954764344
24,19.42639371896371,208.83175889571783,206.46460951372697,-3.1656004995400187,143.81400226035987
25,-11.316087558496102,167.14326142457867,162.2146776530558,11.259264969720826,194.44961863081917
26,-4.546407135809394,160.64334357750266,150.0443074480881,-7.558956632074102,194.8597229538925
27,-15.003792230494977,163.64605239960107,264.7560936670334,-1.6625056512151994,137.85982801501066
28,20.44199320727829,164.36426780866188,185.460319674356,-32.11876966719318,151.96817150997438
29,-10.57738944751737,222.36956077380452,243.3794646750507,-11.493881634281948,118.95290021627972
30,2.0793755556095976,166.735747201119,146.7870643690442,-8.964235073240241,159.5565497518948
31,-23.812316083831767,233.61052418445664,177.54682481003167,36.9861077619269,192.4106902019411
32,-8.2978077700458,200.27969620969606,162.86468824221328,14.750270211297847,128.78146151929937
33,-4.512796536503384,166.0199581244363,197.452511805368,19.086527617535907,134.92913638356455
34,4.246635439643879,187.6844167905678,179.38371419281987,12.170224723199963,97.38244558718361
35,6.251040777957296,152.18549411587873,163.93116273298205,-6.041502545683,120.20347508287313
36,-3.9036870544601965,132.56159717948603,171.83083260835372,34.142157611607495,115.80645065221479
37,-8.528536903792196,143.6256154012775,166.17586193790714,-8.229449643961068,113.49600894681122
38,-27.596702994941438,147.81904704775224,240.48299478048588,22.063779909823303,133.98256189379694
39,3.514301440907089,150.2129983666552,161.62749596674365,35.20215420737695,107.06232578102856
40,30.07837854641592,96.30248891014227,158.48035011251903,-23.86163738215997,112.79660331199216
41,23.636904640124264,116.86592308322692,145.49117031965838,2.379091058725701,132.55188798378012
42,49.797735318677404,162.19780513408853,173.29011973279884,3.803158265594468,121.40732034597181
43,-12.573587410091351,175.21033603190946,137.18922295248964,15.34586942365607,106.86985394187724
44,-29.939301396534546,106.00001939948045,164.123620082845,7.191007302335938,107.70774942973433
45,-26.48704983771249,136.6243283399825,173.00002496097756,-13.507877897349704,59.458970723054854
46,-23.26039076069149,111.38363087221555,188.2266185625942,-39.15342645922296,81.27189525229662
47,9.942909917993628,112.93343934728323,94.20272732411154,29.98496938474866,99.50361640513432
48,-18.425659609540958,192.62652160935002,121.14660433508932,-31.321162712793544,109.19232459750828
49,-30.462427210105105,147.80532915451644,126.32209809826378,24.896155170062173,79.30231997940508
50,16.06796475275942,86.64435338857494,80.68999049024148,-2.7897235620607814,89.4716527364481
51,22.853335168444485,140.84859388262242,140.31868407852653,29.300985502715786,70.51297796585521
52,23.497524100477317,166.0081078898818,158.0407335862997,-27.513059053789693,73.02147278693934
53,15.428250603823185,115.45868847861138,117.89118709591811,34.49254096257036,59.42149554195215
54,18.605378636685394,132.6315128916641,143.96759549548213,-21.449157706896017,111.63674750472353
55,-12.779601523781766,94.4948792801361,105.75317282431978,-8.986060413610188,38.28846673122453
56,23.903463123305617,141.76558440593502,118.82746692621089,-6.001088751832144,62.73946088236945
57,8.27024427607533,112.3834412429432,101.10876100134446,-45.8555523848996,57.82709476136175
58,19.48130993455682,119.92878527003754,83.81488626333082,-3.7539847637789405,62.05182912541717
59,-5.73235540553452,138.68789565523753,95.20889596797537,-11.548969702306382,74.36908240656612
60,18.67188476753885,116.85482345283447,89.38530376476356,-24.63846499334417,101.60581077366224
61,36.52304893578317,83.55517046009406,100.1318970196423,-10.863576120798037,60.212114991056815
62,-14.896168822840721,97.2502712472286,121.30430906722434,-4.314113725345236,15.904823927898967
63,-11.732247912838847,119.26594085793147,83.03894006840326,9.148302384894334,71.61313382275877
64,-7.7056739910180925,81.52589762557747,133.01384039045823,25.901116551602392,52.82735790823976
65,12.322636667183023,129.19168649720922,67.90604784736313,0.9997299975583234,89.94733059094364
66,17.73057170280626,115.90608655024997,122.98236906740875,33.42482612773042,28.954910549064746
67,-3.553945276017229,73.16929238689522,99.10595633842998,-15.968544189294986,59.95295428843433
68,-19.78510392633348,88.54471401067799,117.90385694407203,-20.613890314728675,15.64600119368987
69,-22.338360543289237,100.29549400715904,128.81030314251754,-11.432815667149404,65.40532355982131
70,-29.974340865494973,134.55242158990924,81.87972813361908,49.56335289366152,55.07541419624841
71,6.615870204283336,80.38005845204819,96.2476701373968,28.125657658503187,30.288820356401377
72,-25.837405350763234,74.39743762135737,109.54274055770443,-3.10458665944857,46.99812620223829
73,26.820650118002376,65.41458297838912,105.41070410926045,-16.404243743836403,66.2523089126756
74,-19.940143201258433,93.871905624188,91.8885510484201,7.154358837005311,71.39711508946715
75,9.481480097532224,92.3476487652546,68.26263605158883,4.424655691323599,26.773482397034822
76,2.570721477807717,34.935266354883396,92.97217962049203,-21.6641449668246,71.25865521256166
77,30.17532644097232,67.45559033139153,105.23188031583075,21.696025865441012,90.17864389348549
78,2.3068436125553093,65.45054606108424,76.6519641498426,22.87784314455769,63.097406875948735
79,18.76178030634918,85.04746872225233,117.97784351393437,8.497097506719879,58.259380870030355
80,-27.723768612397194,52.63760046549709,61.727700184940744,-16.089689045201325,66.78393774155234
81,3.0847526716150675,88.38861398971038,96.82575214190723,-30.17902009873403,38.07721093978637
82,-9.527369114942093,98.67605057963061,111.5518249387311,-2.3202171600960906,37.23343777737064
83,-10.469548956987397,74.03705928278312,59.750978521445674,-19.821946584311434,78.05121108009745
84,-2.469686657762096,63.383116924640845,53.491438989149266,31.329433027918455,71.30186452385543
85,8.919566366574735,64.72510656525914,81.33074444725582,23.312554156070462,69.0969449907368
86,-34.69194532723635,58.002492728086,70.16081654659823,19.830277296986505,51.74841522139142
87,-29.18145302928118,108.24531837953722,99.74788412253994,-4.766416807904494,38.96556690385805
88,3.6097461224870084,22.52520399549865,78.35604109789635,-21.392182258587187,41.46603004523564
89,-13.806361121021341,52.5149457266692,107.48777235556051,13.884372216162312,33.898754655248595
90,10.070688520634631,91.79312106781427,86.7721003697026,8.909776391931024,60.23158051102867
91,29.0366606814255,116.29983121362346,65.37368546091179,-23.069685785199006,35.37741940822584
92,-23.357856225784506,79.60469917520115,62.60820542108253,-7.125249562072955,45.519605743529006
93,11.156194029356623,77.73850154055687,107.04644536206504,4.10438014630256,20.248337328842425
94,18.98137393996379,90.62568351148882,67.29675494062462,-6.2337344582238225,13.54071381084685
95,-13.383158801969994,57.36556147704151,78.40125467372941,-10.95921053749867,14.158093365349387
96,-1.08697632302299,63.87679311274607,76.73432406866566,-22.567824892119322,37.36102500274435
97,-8.08296997482019,84.0776044799182,36.429031490380396,-6.463855335481648,34.10912277393252
98,-25.46006234248645,83.10702447387683,81.28079796046687,-4.198473172131749,25.597918427279502
99,12.706449678421157,70.74290684150141,64.48638640277309,-17.641509096625732,54.17963854993694
100,33.34598695197701,52.20737494750643,53.45632726354677,9.05136714230356,54.83186325571275
101,-37.49787364085525,83.24134785771763,59.52416504645993,13.967996248549772,54.98800500485309
102,-0.035505836777596146,87.52288143594798,75.92818885483209,45.28988964980283,67.57383270636342
103,15.69896672768258,97.77449580698419,87.19449712537313,19.043956047432733,37.18680149764972
104,25.763856466191992,18.96158403004845,64.51436905685863,14.474337959169983,64.467285816112
105,-1.24119256547171,59.16397461211293,64.08421281987788,0.3326971397223726,43.251782955953765
106,-4.629042591387592,37.970702583744256,65.72993936421591,9.198193874726556,26.84655760703012
107,7.075016020040051,51.7249483994659,61.75449745323031,-9.582044788955626,39.04794297553811
108,1.1031064647699598,45.12053288768982,34.58570194960594,12.928578446521612,50.695913945476356
109,-0.9993606762975061,90.62390990166236,62.21186605154628,7.8358630689732065,49.391950358120965
110,-25.350017820826476,59.519564023300035,58.64483227810736,-11.441655155576976,10.76643957489787
111,14.171519329384882,64.5802568147801,65.66374495509027,19.2331366859273,37.39454491294953
112,-12.918567169049938,52.57930827971388,60.8271927005405,21.651716662970063,14.65136972069955
113,2.03312777231035,81.80732419434477,56.327983288773325,34.902853326928465,0.1591139089687843
114,-2.342579422899781,61.33870722301548,48.22959923408977,20.621628262581645,53.06777144298249
115,20.83542909430961,20.40172560348977,107.25153639290943,18.331306136118332,65.08009953279364
116,-12.16582214142597,30.523273704172425,70.72981932539794,-10.73877624535116,18.19952986938077
